"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind Amprion","Wind onshore Tennet","Wind Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2016-07-31T12:00:00.000Z,0,0.15,0.523,0.672,0.88,0.072,2.714,2.328,3.077,1.38
2016-07-31T13:00:00.000Z,0.007,0.19,0.709,0.926,1.116,0.131,2.41,2.274,2.963,1.452
2016-07-31T14:00:00.000Z,0.025,0.356,0.932,0.925,1.359,0.134,1.818,1.974,2.847,1.337
2016-07-31T15:00:00.000Z,0.028,0.668,1.256,0.96,1.457,0.157,1.256,1.839,2.639,1.067
2016-07-31T16:00:00.000Z,0.014,0.765,1.803,0.829,1.555,0.171,0.805,1.302,1.771,0.682
2016-07-31T17:00:00.000Z,0.004,0.67,2.283,0.816,1.498,0.197,0.326,0.663,0.915,0.316
2016-07-31T18:00:00.000Z,0,0.713,2.253,0.694,1.476,0.223,0.068,0.193,0.207,0.053
2016-07-31T19:00:00.000Z,0,0.663,1.912,0.718,1.722,0.173,0.001,0.005,0.006,0
2016-07-31T20:00:00.000Z,0,0.585,2.324,0.74,2.054,0.128,0,0,0,0
2016-07-31T21:00:00.000Z,0.012,0.849,2.292,0.756,2.233,0.098,0,0,0,0
2016-07-31T22:00:00.000Z,0.026,0.955,2.148,0.739,2.298,0.078,0,0,0,0
2016-07-31T23:00:00.000Z,0.046,1.017,2.174,0.696,2.495,0.1,0,0,0,0
2016-08-01T00:00:00.000Z,0.08,1.103,2.489,0.672,2.59,0.075,0,0,0,0
2016-08-01T01:00:00.000Z,0.098,1.379,2.749,0.633,2.537,0.07,0,0,0,0
2016-08-01T02:00:00.000Z,0.112,1.416,2.841,0.597,2.583,0.06,0,0,0,0
2016-08-01T03:00:00.000Z,0.096,1.342,2.959,0.558,2.35,0.051,0.022,0.001,0.004,0.008
2016-08-01T04:00:00.000Z,0.071,1.451,2.766,0.496,2.282,0.035,0.305,0.153,0.335,0.111
2016-08-01T05:00:00.000Z,0.055,1.658,2.102,0.423,1.839,0.005,1.081,0.779,1.415,0.57
2016-08-01T06:00:00.000Z,0.041,1.462,2.02,0.247,1.507,0.001,2.209,1.778,3.178,1.336
2016-08-01T07:00:00.000Z,0.042,0.953,2.397,0.212,2.068,0.001,3.337,2.968,5.183,2.194
2016-08-01T08:00:00.000Z,0.035,0.832,2.556,0.308,2.526,0.006,4.043,3.775,6.751,2.912
2016-08-01T09:00:00.000Z,0.052,0.788,2.686,0.469,2.548,0.011,4.389,4.117,7.615,3.241
2016-08-01T10:00:00.000Z,0.107,0.836,2.753,0.556,2.774,0.023,4.531,4.208,7.747,3.325
2016-08-01T11:00:00.000Z,0.108,0.732,3.019,0.627,2.644,0.04,4.297,4.426,7.473,3.232
2016-08-01T12:00:00.000Z,0.117,0.743,3.292,0.725,2.696,0.049,3.968,4.348,7.272,3.058
2016-08-01T13:00:00.000Z,0.133,0.803,3.225,0.795,2.569,0.049,3.496,3.637,6.572,2.746
2016-08-01T14:00:00.000Z,0.201,0.819,3.164,0.786,2.319,0.046,2.907,2.881,5.441,2.327
2016-08-01T15:00:00.000Z,0.163,0.78,2.565,0.714,2.308,0.029,2.133,2.322,3.945,1.687
2016-08-01T16:00:00.000Z,0.146,0.705,1.924,0.651,1.921,0.027,1.325,1.524,2.446,1.137
2016-08-01T17:00:00.000Z,0.197,0.659,1.426,0.354,1.374,0.016,0.653,0.723,1.06,0.503
2016-08-01T18:00:00.000Z,0.161,0.617,0.998,0.212,0.943,0.01,0.113,0.184,0.206,0.07
2016-08-01T19:00:00.000Z,0.13,0.619,1.114,0.181,0.672,0.008,0.002,0.003,0.005,0
2016-08-01T20:00:00.000Z,0.137,0.649,1.173,0.115,0.707,0.011,0,0,0,0
2016-08-01T21:00:00.000Z,0.142,0.739,1.125,0.085,0.822,0.019,0,0,0,0
2016-08-01T22:00:00.000Z,0.132,0.688,1.038,0.088,0.894,0.04,0,0,0,0
2016-08-01T23:00:00.000Z,0.124,0.557,1.004,0.113,0.939,0.065,0,0,0,0
2016-08-02T00:00:00.000Z,0.099,0.494,0.976,0.159,0.976,0.104,0,0,0,0
2016-08-02T01:00:00.000Z,0.075,0.424,0.795,0.228,1.132,0.146,0,0,0,0
2016-08-02T02:00:00.000Z,0.058,0.334,0.601,0.354,1.156,0.205,0,0,0,0
2016-08-02T03:00:00.000Z,0.041,0.221,0.586,0.359,1.141,0.22,0.014,0,0.002,0.003
2016-08-02T04:00:00.000Z,0.044,0.207,0.797,0.354,1.034,0.179,0.216,0.057,0.214,0.05
2016-08-02T05:00:00.000Z,0.062,0.244,0.765,0.504,0.881,0.165,0.766,0.291,0.904,0.223
2016-08-02T06:00:00.000Z,0.06,0.245,0.584,0.688,0.693,0.215,1.161,0.673,1.917,0.459
2016-08-02T07:00:00.000Z,0.05,0.167,0.573,0.883,0.649,0.218,1.398,1.049,3.038,0.834
2016-08-02T08:00:00.000Z,0.062,0.103,0.523,0.871,0.732,0.213,1.52,1.472,4.083,1.178
2016-08-02T09:00:00.000Z,0.068,0.103,0.631,0.99,0.906,0.297,1.61,1.726,4.691,1.474
2016-08-02T10:00:00.000Z,0.058,0.033,0.816,1.062,0.968,0.351,1.92,2.074,4.838,1.78
2016-08-02T11:00:00.000Z,0.076,0.018,0.927,1.266,1.051,0.325,2.16,1.946,4.285,1.442
2016-08-02T12:00:00.000Z,0.058,0.017,1.178,1.493,0.961,0.324,2.089,1.789,3.713,1.121
2016-08-02T13:00:00.000Z,0.071,0.028,1.165,1.598,0.907,0.335,2.025,1.576,3.143,0.97
2016-08-02T14:00:00.000Z,0.052,0.052,1.06,1.611,0.87,0.341,1.838,1.21,2.406,0.664
2016-08-02T15:00:00.000Z,0.033,0.162,0.939,1.745,0.893,0.369,1.279,0.858,1.673,0.434
2016-08-02T16:00:00.000Z,0.038,0.252,0.714,1.82,1.056,0.303,0.782,0.537,0.988,0.237
2016-08-02T17:00:00.000Z,0.029,0.299,0.5,1.94,1.129,0.281,0.327,0.267,0.434,0.079
2016-08-02T18:00:00.000Z,0.007,0.336,0.399,1.991,1.259,0.26,0.06,0.06,0.085,0.014
2016-08-02T19:00:00.000Z,0.003,0.461,0.456,2.102,1.452,0.282,0.001,0.001,0.002,0
2016-08-02T20:00:00.000Z,0.001,0.497,0.587,2.107,1.703,0.288,0,0,0,0
2016-08-02T21:00:00.000Z,0,0.613,0.707,2.281,1.844,0.313,0,0,0,0
2016-08-02T22:00:00.000Z,0.003,0.687,0.933,2.395,2.088,0.292,0,0,0,0
2016-08-02T23:00:00.000Z,0.005,0.749,1.174,2.388,2.19,0.227,0,0,0,0
2016-08-03T00:00:00.000Z,0.007,0.776,1.296,2.328,2.359,0.248,0,0,0,0
2016-08-03T01:00:00.000Z,0.021,0.78,1.511,2.269,2.43,0.26,0,0,0,0
2016-08-03T02:00:00.000Z,0.014,0.803,1.718,2.248,2.485,0.256,0,0,0,0
2016-08-03T03:00:00.000Z,0.013,0.911,2.017,2.333,2.706,0.286,0.007,0,0.001,0.002
2016-08-03T04:00:00.000Z,0.027,1.077,2.384,2.334,3.049,0.309,0.135,0.061,0.137,0.057
2016-08-03T05:00:00.000Z,0.036,1.436,2.58,2.4,3.298,0.31,0.531,0.315,0.736,0.323
2016-08-03T06:00:00.000Z,0.073,1.635,2.423,2.403,3.453,0.243,1.008,0.793,1.808,0.8
2016-08-03T07:00:00.000Z,0.195,1.79,2.668,2.328,3.47,0.179,1.364,1.3,2.938,1.427
2016-08-03T08:00:00.000Z,0.256,2.056,2.91,2.483,3.978,0.217,1.543,1.951,4.002,2.145
2016-08-03T09:00:00.000Z,0.263,2.295,3.13,2.767,4.504,0.213,1.563,2.582,4.734,2.681
2016-08-03T10:00:00.000Z,0.301,2.395,3.295,2.907,5.099,0.219,1.588,2.721,5.031,2.923
2016-08-03T11:00:00.000Z,0.311,2.43,3.309,2.678,5.687,0.224,1.539,2.572,5.043,2.828
2016-08-03T12:00:00.000Z,0.299,2.383,3.353,2.506,6.031,0.211,1.514,2.378,4.981,2.55
2016-08-03T13:00:00.000Z,0.239,2.388,3.651,2.298,5.935,0.187,1.361,2.214,4.441,2.139
2016-08-03T14:00:00.000Z,0.261,2.391,4.015,2.015,5.988,0.185,1.217,1.969,3.755,1.867
2016-08-03T15:00:00.000Z,0.262,2.298,3.708,1.868,5.496,0.18,0.893,1.389,2.751,1.396
2016-08-03T16:00:00.000Z,0.274,2.099,3.591,1.639,5.235,0.167,0.541,0.797,1.581,0.945
2016-08-03T17:00:00.000Z,0.314,2.113,3.548,1.487,4.954,0.143,0.219,0.361,0.635,0.44
2016-08-03T18:00:00.000Z,0.316,2.091,3.51,1.445,4.44,0.13,0.038,0.08,0.144,0.072
2016-08-03T19:00:00.000Z,0.305,2.141,3.337,1.593,3.896,0.159,0,0.001,0.005,0
2016-08-03T20:00:00.000Z,0.257,2.144,3.175,1.897,3.588,0.151,0,0,0,0
2016-08-03T21:00:00.000Z,0.209,2.202,2.894,1.991,3.669,0.14,0,0,0,0
2016-08-03T22:00:00.000Z,0.174,2.315,2.479,1.892,3.799,0.134,0,0,0,0
2016-08-03T23:00:00.000Z,0.138,2.31,2.462,1.939,4.3,0.148,0,0,0,0
2016-08-04T00:00:00.000Z,0.131,2.225,2.422,1.757,4.57,0.175,0,0,0,0
2016-08-04T01:00:00.000Z,0.152,2.169,2.502,1.529,4.462,0.164,0,0,0,0
2016-08-04T02:00:00.000Z,0.128,2.215,2.52,1.438,4.424,0.148,0,0,0,0
2016-08-04T03:00:00.000Z,0.108,2.058,2.769,1.363,4.168,0.132,0.01,0,0.002,0.005
2016-08-04T04:00:00.000Z,0.112,2.211,2.882,1.34,4.17,0.144,0.222,0.103,0.24,0.08
2016-08-04T05:00:00.000Z,0.105,2.163,2.799,1.207,4.298,0.137,0.764,0.586,1.202,0.483
2016-08-04T06:00:00.000Z,0.126,2.149,2.689,1.172,4.407,0.098,1.392,1.307,2.762,1.164
2016-08-04T07:00:00.000Z,0.133,2.279,2.904,1.159,4.619,0.049,2.403,1.989,4.406,1.893
2016-08-04T08:00:00.000Z,0.207,2.296,3.246,1.244,5.069,0.039,3.328,2.834,5.841,2.351
2016-08-04T09:00:00.000Z,0.224,2.316,3.703,1.366,5.494,0.05,3.633,3.283,6.849,2.775
2016-08-04T10:00:00.000Z,0.261,2.312,3.762,1.417,5.76,0.069,3.634,3.398,7.493,2.92
2016-08-04T11:00:00.000Z,0.273,2.29,3.661,1.382,5.745,0.11,3.179,3.276,7.47,2.844
2016-08-04T12:00:00.000Z,0.226,2.302,3.385,1.353,5.53,0.062,2.93,2.949,6.886,2.56
2016-08-04T13:00:00.000Z,0.193,2.271,3.047,1.298,5.497,0.039,2.359,2.61,5.993,2.008
2016-08-04T14:00:00.000Z,0.173,2.25,2.682,1.076,5.007,0.064,1.725,2.321,4.695,1.184
2016-08-04T15:00:00.000Z,0.163,2.226,2.138,0.932,4.755,0.122,1.386,1.678,3.153,0.523
2016-08-04T16:00:00.000Z,0.111,2.053,1.825,0.699,4.15,0.208,0.857,1.004,1.688,0.1
2016-08-04T17:00:00.000Z,0.117,1.984,1.565,0.537,3.273,0.298,0.375,0.473,0.637,0.006
2016-08-04T18:00:00.000Z,0.119,2.022,1.083,0.578,2.47,0.299,0.056,0.104,0.127,0
2016-08-04T19:00:00.000Z,0.099,1.93,1.045,0.74,2.389,0.208,0.001,0.001,0.004,0
2016-08-04T20:00:00.000Z,0.052,1.703,1.084,0.782,2.367,0.164,0,0,0,0
2016-08-04T21:00:00.000Z,0.091,1.407,1.121,0.833,2.206,0.086,0,0,0,0
2016-08-04T22:00:00.000Z,0.064,1.125,1.041,0.903,2.03,0.048,0,0,0,0
2016-08-04T23:00:00.000Z,0.053,0.959,0.79,0.886,1.932,0.021,0,0,0,0
2016-08-05T00:00:00.000Z,0.053,0.809,0.742,0.876,1.848,0.036,0,0,0,0
2016-08-05T01:00:00.000Z,0.028,0.616,0.802,0.931,1.783,0.04,0,0,0,0
2016-08-05T02:00:00.000Z,0.028,0.574,0.754,0.999,1.745,0.074,0,0,0,0
2016-08-05T03:00:00.000Z,0.023,0.53,0.793,1.137,1.93,0.128,0.004,0,0.002,0.002
2016-08-05T04:00:00.000Z,0.013,0.528,0.68,1.057,1.911,0.144,0.097,0.09,0.088,0.038
2016-08-05T05:00:00.000Z,0.014,0.537,0.656,0.879,1.744,0.15,0.334,0.51,0.496,0.218
2016-08-05T06:00:00.000Z,0.015,0.581,0.539,0.656,1.495,0.149,0.712,0.982,1.263,0.479
2016-08-05T07:00:00.000Z,0.013,0.602,0.539,0.546,1.607,0.118,1.272,1.52,2.19,0.765
2016-08-05T08:00:00.000Z,0.018,0.614,0.661,0.597,2.015,0.095,1.964,2.106,2.987,1.114
2016-08-05T09:00:00.000Z,0.022,0.664,0.797,0.684,2.434,0.075,2.588,2.751,3.565,1.416
2016-08-05T10:00:00.000Z,0.032,0.774,0.828,0.747,3.161,0.074,2.859,3.303,3.822,1.541
2016-08-05T11:00:00.000Z,0.038,0.913,0.883,0.731,3.442,0.072,3.033,3.681,4.283,1.73
2016-08-05T12:00:00.000Z,0.052,1.054,0.942,0.863,3.731,0.066,2.856,3.407,4.446,1.801
2016-08-05T13:00:00.000Z,0.057,1.294,1.063,0.796,4.208,0.065,2.681,3.104,4.205,1.811
2016-08-05T14:00:00.000Z,0.073,1.634,1.07,0.791,4.01,0.068,2.348,2.896,3.731,1.639
2016-08-05T15:00:00.000Z,0.083,1.915,1.108,0.913,3.901,0.066,1.696,2.234,2.993,1.272
2016-08-05T16:00:00.000Z,0.101,2.099,1.029,0.671,3.544,0.074,1.044,1.372,1.809,0.803
2016-08-05T17:00:00.000Z,0.1,2.295,1.181,0.592,3.237,0.072,0.454,0.618,0.735,0.359
2016-08-05T18:00:00.000Z,0.124,1.985,1.513,0.583,2.648,0.062,0.083,0.133,0.143,0.052
2016-08-05T19:00:00.000Z,0.124,1.386,1.765,0.588,2.368,0.071,0.002,0.001,0.003,0
2016-08-05T20:00:00.000Z,0.123,1.084,2.108,0.544,2.204,0.073,0,0,0,0
2016-08-05T21:00:00.000Z,0.172,0.944,2.512,0.558,2.304,0.077,0,0,0,0
2016-08-05T22:00:00.000Z,0.166,0.83,2.839,0.506,2.073,0.113,0,0,0,0
2016-08-05T23:00:00.000Z,0.161,0.631,2.814,0.455,1.846,0.114,0,0,0,0
2016-08-06T00:00:00.000Z,0.132,0.481,2.702,0.448,1.812,0.099,0,0,0,0
2016-08-06T01:00:00.000Z,0.153,0.514,2.607,0.47,1.639,0.078,0,0,0,0
2016-08-06T02:00:00.000Z,0.179,0.645,2.33,0.463,1.626,0.045,0,0,0,0
2016-08-06T03:00:00.000Z,0.183,0.974,2.074,0.472,1.391,0.04,0.01,0,0.001,0.004
2016-08-06T04:00:00.000Z,0.181,1.375,1.996,0.559,1.33,0.045,0.236,0.108,0.189,0.082
2016-08-06T05:00:00.000Z,0.166,1.564,1.638,0.53,1.286,0.051,0.911,0.634,0.991,0.453
2016-08-06T06:00:00.000Z,0.218,1.445,1.228,0.37,1.295,0.035,1.81,1.496,2.254,1.071
2016-08-06T07:00:00.000Z,0.2,1.407,1.299,0.353,1.874,0.017,2.633,2.565,3.57,1.807
2016-08-06T08:00:00.000Z,0.18,1.098,1.657,0.416,2.965,0.018,3.131,3.204,4.966,2.384
2016-08-06T09:00:00.000Z,0.184,0.842,1.994,0.519,3.723,0.023,3.364,3.497,6.022,2.738
2016-08-06T10:00:00.000Z,0.127,0.658,2.373,0.567,3.698,0.042,3.556,3.509,6.233,2.875
2016-08-06T11:00:00.000Z,0.119,0.596,3.049,0.64,3.667,0.058,3.866,3.68,5.929,2.774
2016-08-06T12:00:00.000Z,0.264,0.533,3.698,0.752,3.427,0.057,3.935,3.713,5.447,2.545
2016-08-06T13:00:00.000Z,0.089,0.608,4.722,0.71,2.975,0.059,3.689,3.656,4.796,2.185
2016-08-06T14:00:00.000Z,0.101,0.903,4.999,0.733,3.118,0.062,3.205,3.123,4.03,1.763
2016-08-06T15:00:00.000Z,0.172,1.139,4.94,0.684,3.196,0.075,2.341,2.291,3.069,1.247
2016-08-06T16:00:00.000Z,0.189,1.155,4.257,0.641,3.162,0.086,1.312,1.408,2.014,0.761
2016-08-06T17:00:00.000Z,0.298,1.079,3.266,0.573,2.584,0.053,0.515,0.633,0.832,0.358
2016-08-06T18:00:00.000Z,0.324,1.06,2.27,0.502,1.888,0.031,0.081,0.141,0.143,0.053
2016-08-06T19:00:00.000Z,0.33,0.988,2.294,0.558,1.824,0.011,0,0.001,0,0
2016-08-06T20:00:00.000Z,0.331,0.718,2.666,0.613,1.866,0.007,0,0,0,0
2016-08-06T21:00:00.000Z,0.332,0.598,2.794,0.576,1.76,0.004,0,0,0,0
2016-08-06T22:00:00.000Z,0.331,0.467,2.768,0.438,1.622,0.005,0,0,0,0
2016-08-06T23:00:00.000Z,0.331,0.502,2.794,0.305,1.645,0.017,0,0,0,0
2016-08-07T00:00:00.000Z,0.324,0.755,2.669,0.197,1.775,0.025,0,0,0,0
2016-08-07T01:00:00.000Z,0.325,1.25,2.59,0.215,1.824,0.016,0,0,0,0
2016-08-07T02:00:00.000Z,0.323,1.526,2.533,0.309,1.952,0.011,0,0,0,0
2016-08-07T03:00:00.000Z,0.312,1.857,2.43,0.355,2.214,0.007,0.01,0,0.001,0.004
2016-08-07T04:00:00.000Z,0.283,2.349,2.191,0.538,2.522,0.005,0.258,0.112,0.237,0.086
2016-08-07T05:00:00.000Z,0.23,2.574,1.533,0.65,2.427,0.002,1.047,0.756,1.273,0.518
2016-08-07T06:00:00.000Z,0.148,2.63,0.794,0.57,2.33,0.001,2.189,1.984,3.024,1.344
2016-08-07T07:00:00.000Z,0.131,2.79,1.126,0.516,3.018,0,3.667,3.273,5.065,2.25
2016-08-07T08:00:00.000Z,0.164,2.792,1.844,0.778,3.673,0.002,4.546,4.363,7.001,2.956
2016-08-07T09:00:00.000Z,0.13,2.793,1.989,1.11,4.554,0.008,5.193,5.232,8.387,3.416
2016-08-07T10:00:00.000Z,0.177,2.782,1.919,1.42,5.049,0.016,5.699,5.732,9.053,3.601
2016-08-07T11:00:00.000Z,0.204,2.781,1.976,1.522,5.622,0.017,5.854,5.751,9.012,3.642
2016-08-07T12:00:00.000Z,0.203,2.736,1.879,1.418,5.841,0.018,5.722,5.34,8.441,3.544
2016-08-07T13:00:00.000Z,0.239,2.697,2.02,1.337,5.573,0.016,5.12,4.619,7.508,3.269
2016-08-07T14:00:00.000Z,0.27,2.591,2.165,1.228,5.218,0.013,4.162,3.668,6.136,2.78
2016-08-07T15:00:00.000Z,0.296,2.461,2.201,1.117,4.676,0.015,2.872,2.535,4.395,2.014
2016-08-07T16:00:00.000Z,0.266,2.395,2.114,0.949,4.028,0.021,1.553,1.455,2.47,1.121
2016-08-07T17:00:00.000Z,0.252,2.336,1.698,0.758,3.476,0.029,0.545,0.572,0.891,0.404
2016-08-07T18:00:00.000Z,0.169,2.199,1.307,0.677,2.941,0.031,0.078,0.12,0.131,0.072
2016-08-07T19:00:00.000Z,0.163,2.015,1.598,0.801,2.925,0.028,0,0.001,0,0
2016-08-07T20:00:00.000Z,0.156,2.086,2.383,1.042,3.027,0.034,0,0,0,0
2016-08-07T21:00:00.000Z,0.119,2.39,3.081,1.329,3.185,0.054,0,0,0,0
2016-08-07T22:00:00.000Z,0.127,2.698,3.265,1.564,3.49,0.061,0,0,0,0
2016-08-07T23:00:00.000Z,0.123,2.756,3.151,1.577,3.8,0.085,0,0,0,0
2016-08-08T00:00:00.000Z,0.126,2.825,2.974,1.544,4.125,0.093,0,0,0,0
2016-08-08T01:00:00.000Z,0.174,2.879,3.161,1.887,4.334,0.104,0,0,0,0
2016-08-08T02:00:00.000Z,0.17,2.976,3.448,2.067,4.943,0.126,0,0,0,0
2016-08-08T03:00:00.000Z,0.161,2.964,4.024,1.981,5.445,0.14,0.007,0,0.003,0.003
2016-08-08T04:00:00.000Z,0.174,2.939,4.361,2.03,5.758,0.171,0.212,0.089,0.22,0.072
2016-08-08T05:00:00.000Z,0.285,2.948,4.047,1.884,6.059,0.171,0.863,0.603,1.221,0.484
2016-08-08T06:00:00.000Z,0.257,2.884,3.753,1.91,6.326,0.121,1.994,1.464,2.95,1.28
2016-08-08T07:00:00.000Z,0.298,2.837,4.573,1.934,6.503,0.084,3.314,2.3,4.816,2.152
2016-08-08T08:00:00.000Z,0.308,2.832,5.219,1.917,6.567,0.073,4.55,2.956,6.414,2.829
2016-08-08T09:00:00.000Z,0.304,2.818,6.263,2.017,6.737,0.099,5.087,3.582,7.735,3.331
2016-08-08T10:00:00.000Z,0.303,2.823,6.901,2.159,7.053,0.127,4.803,3.84,8.426,3.555
2016-08-08T11:00:00.000Z,0.304,2.848,6.958,2.362,7.224,0.189,4.509,4.048,8.36,3.43
2016-08-08T12:00:00.000Z,0.303,2.807,6.558,2.33,7.461,0.224,4.287,4.355,7.857,3.086
2016-08-08T13:00:00.000Z,0.307,2.732,6.272,2.39,7.635,0.241,3.856,4.272,6.949,2.702
2016-08-08T14:00:00.000Z,0.312,2.593,6.126,2.3,7.49,0.269,3.101,3.603,5.6,2.295
2016-08-08T15:00:00.000Z,0.315,2.53,5.746,1.975,6.914,0.231,2.167,2.705,3.991,1.687
2016-08-08T16:00:00.000Z,0.32,2.463,5.602,1.778,5.985,0.232,1.175,1.612,2.265,0.978
2016-08-08T17:00:00.000Z,0.324,2.337,5.343,1.381,5.042,0.213,0.413,0.606,0.807,0.382
2016-08-08T18:00:00.000Z,0.325,2.518,4.16,1.09,4.119,0.183,0.052,0.13,0.111,0.037
2016-08-08T19:00:00.000Z,0.324,2.436,3.157,0.946,3.278,0.203,0,0,0,0
2016-08-08T20:00:00.000Z,0.318,2.228,2.641,0.81,2.877,0.199,0,0,0,0
2016-08-08T21:00:00.000Z,0.298,1.998,2.259,0.696,2.626,0.161,0,0,0,0
2016-08-08T22:00:00.000Z,0.299,1.839,1.992,0.579,2.346,0.159,0,0,0,0
2016-08-08T23:00:00.000Z,0.293,1.713,1.768,0.388,2.2,0.148,0,0,0,0
2016-08-09T00:00:00.000Z,0.312,1.454,1.727,0.301,2.091,0.084,0,0,0,0
2016-08-09T01:00:00.000Z,0.292,1.433,1.557,0.297,1.852,0.039,0,0,0,0
2016-08-09T02:00:00.000Z,0.296,1.301,1.448,0.317,1.867,0.035,0,0,0,0
2016-08-09T03:00:00.000Z,0.274,1.436,1.363,0.29,1.832,0.046,0.004,0,0,0.001
2016-08-09T04:00:00.000Z,0.254,1.718,1.289,0.391,1.939,0.046,0.13,0.073,0.065,0.03
2016-08-09T05:00:00.000Z,0.26,1.847,1.004,0.317,1.659,0.041,0.557,0.448,0.382,0.16
2016-08-09T06:00:00.000Z,0.237,1.965,0.751,0.23,1.356,0.077,1.037,1.059,1.091,0.376
2016-08-09T07:00:00.000Z,0.257,2.001,0.734,0.243,1.462,0.081,1.446,2.046,2.146,0.572
2016-08-09T08:00:00.000Z,0.283,2.045,1.025,0.421,2.206,0.066,2.028,3.056,3.42,0.831
2016-08-09T09:00:00.000Z,0.281,2.24,1.493,0.543,3.062,0.068,2.851,3.532,4.141,1.213
2016-08-09T10:00:00.000Z,0.294,2.302,2.046,0.667,3.961,0.059,3.567,3.693,4.508,1.58
2016-08-09T11:00:00.000Z,0.299,2.525,2.333,0.773,4.369,0.041,4.132,3.577,4.796,1.854
2016-08-09T12:00:00.000Z,0.295,2.58,2.714,1.208,4.467,0.047,4.183,2.829,5.287,1.917
2016-08-09T13:00:00.000Z,0.286,2.728,3.29,1.027,4.894,0.042,3.636,2.372,4.897,1.712
2016-08-09T14:00:00.000Z,0.264,2.82,3.272,0.944,5.039,0.06,2.9,2.041,3.688,1.385
2016-08-09T15:00:00.000Z,0.302,2.838,3.323,0.946,4.74,0.082,1.869,1.572,2.568,1.082
2016-08-09T16:00:00.000Z,0.316,2.731,3.41,1.084,4.47,0.064,1.095,0.954,1.425,0.736
2016-08-09T17:00:00.000Z,0.32,2.694,2.62,0.773,3.534,0.026,0.412,0.464,0.497,0.279
2016-08-09T18:00:00.000Z,0.325,2.723,2.008,0.76,2.895,0.015,0.053,0.094,0.083,0.018
2016-08-09T19:00:00.000Z,0.325,2.547,1.885,0.621,2.586,0.025,0,0,0,0
2016-08-09T20:00:00.000Z,0.326,2.405,2.245,0.558,2.19,0.047,0,0,0,0
2016-08-09T21:00:00.000Z,0.322,2.221,2.35,0.529,1.873,0.058,0,0,0,0
2016-08-09T22:00:00.000Z,0.302,2.228,2.085,0.433,1.847,0.06,0,0,0,0
2016-08-09T23:00:00.000Z,0.312,2.134,2.092,0.411,1.776,0.056,0,0,0,0
2016-08-10T00:00:00.000Z,0.299,2.209,1.961,0.452,1.753,0.044,0,0,0,0
2016-08-10T01:00:00.000Z,0.248,2.252,1.757,0.467,1.895,0.042,0,0,0,0
2016-08-10T02:00:00.000Z,0.275,2.307,1.647,0.537,1.803,0.045,0,0,0,0
2016-08-10T03:00:00.000Z,0.265,2.346,1.603,0.491,1.77,0.061,0.004,0,0,0.002
2016-08-10T04:00:00.000Z,0.305,2.311,1.433,0.427,1.728,0.069,0.177,0.074,0.088,0.057
2016-08-10T05:00:00.000Z,0.297,2.161,1.048,0.344,1.69,0.059,0.611,0.454,0.604,0.348
2016-08-10T06:00:00.000Z,0.31,2.132,0.771,0.21,1.528,0.052,1.093,1.049,1.625,0.827
2016-08-10T07:00:00.000Z,0.275,1.869,0.896,0.192,1.696,0.062,1.822,1.961,2.914,1.435
2016-08-10T08:00:00.000Z,0.271,1.67,1.215,0.274,2.004,0.088,2.656,2.975,4.091,2.114
2016-08-10T09:00:00.000Z,0.275,1.565,1.589,0.45,2.746,0.114,3.075,3.679,5.018,2.519
2016-08-10T10:00:00.000Z,0.289,1.771,1.979,0.657,3.428,0.144,3.062,3.821,5.498,2.747
2016-08-10T11:00:00.000Z,0.297,1.797,2.108,0.772,3.894,0.185,2.986,3.692,5.288,2.708
2016-08-10T12:00:00.000Z,0.302,1.861,2.104,0.921,4.153,0.256,3.046,3.528,5.109,2.514
2016-08-10T13:00:00.000Z,0.302,2.009,2.255,0.872,4.65,0.243,3.062,3.435,4.761,2.153
2016-08-10T14:00:00.000Z,0.267,2.055,2.606,0.912,4.572,0.231,2.785,2.949,4.409,1.815
2016-08-10T15:00:00.000Z,0.269,2.071,2.482,0.859,4.346,0.228,2.053,2.279,3.341,1.423
2016-08-10T16:00:00.000Z,0.221,2.051,2.671,0.625,3.75,0.18,1.256,1.323,1.997,0.746
2016-08-10T17:00:00.000Z,0.16,1.974,2.381,0.556,3.063,0.143,0.493,0.594,0.81,0.234
2016-08-10T18:00:00.000Z,0.096,1.893,1.814,0.443,2.357,0.074,0.064,0.121,0.112,0.005
2016-08-10T19:00:00.000Z,0.072,1.631,2.017,0.38,2.056,0.031,0,0,0,0
2016-08-10T20:00:00.000Z,0.263,1.53,2.459,0.38,1.982,0.05,0,0,0,0
2016-08-10T21:00:00.000Z,0.322,1.385,3.129,0.419,1.84,0.05,0,0,0,0
2016-08-10T22:00:00.000Z,0.314,1.467,3.55,0.483,2.034,0.055,0,0,0,0
2016-08-10T23:00:00.000Z,0.31,1.154,3.535,0.487,2.16,0.073,0,0,0,0
2016-08-11T00:00:00.000Z,0.312,1.045,3.5,0.455,2.109,0.073,0,0,0,0
2016-08-11T01:00:00.000Z,0.289,1.116,3.274,0.506,2.223,0.037,0,0,0,0
2016-08-11T02:00:00.000Z,0.301,1.169,3.143,0.591,2.378,0.026,0,0,0,0
2016-08-11T03:00:00.000Z,0.304,1.052,3.022,0.663,2.418,0.018,0.005,0,0,0.003
